"","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search","True_Dummy","Article"
"5213","5213","0","T",7,4,70,0,1,"2",0,"1","1391","2.4","dec 5_3","R_724LR04P3yhV3gJ","2",0,1,"3"
"5214","5214","0","CND",4,3,79,0,3,"2",0,"0","1427","3.8","dec 5_3","R_24vzIElDHC81hpP","1",0,0,"3"
"5215","5215","0","T",7,1,47,0,1,"4",0,"1","1530","3.5","dec 5_3","R_2arga3V7xJtXLE9","0",0,1,"3"
"5216","5216","0","T",6,3,62,0,3,"2",0,"1","1906","4.3","dec 5_3","R_2v82O12rmnXqVIi","0",0,1,"3"
"5217","5217","0","CND",4,2,64,0,1,"3",0,"1","1772","3.7","dec 5_3","R_2tDJRllFVrs25sC","0",0,0,"3"
"5218","5218","0","CND",4,3,71,0,0,"3",0,"0","3307","2.9","dec 5_3","R_1GOBY6Snzec4cUW","3",0,0,"3"
"5219","5219","0","T",5,3,68,0,3,"3",0,"0","6387","2.2","dec 5_3","R_1mW9XwC1o1662eT","2",0,1,"3"
"5220","5220","0","T",6,4,66,0,3,"0",0,"1","2896","2.3","dec 5_3","R_vV2dP1EfJAaQrjr","-3",0,1,"3"
"5221","5221","0","CND",4,5,69,0,2,"1",0,"0","1233","3.3","dec 5_3","R_1IFyIpGuesaPe9U","-2",0,0,"3"
"5222","5222","0","T",7,3,34,0,2,"2",0,"0","592","4.6","dec 5_3","R_cBEKw9zJUTNzfPP","2",0,1,"3"
"5223","5223","0","FM",4,2,20,0,1,"0",0,"0","815","3.6","dec 5_3","R_UrUG51kl8tUoSJ3","-2",0,0,"3"
"5224","5224","0","T",7,1,31,1,1,"4",0,"0","2590","2.9","dec 5_3","R_3NzhRbAAAZZG05t","0",0,1,"3"
"5225","5225","0","T",5,1,28,1,0,"3",0,"0","1070","2.8","dec 5_3","R_sMPbeiD1wGXZi8x","0",0,1,"3"
"5226","5226","0","CND",5,2,49,1,0,"3",0,"0","3322","2.8","dec 5_3","R_2fdJUV6LzS4P6fU","2",0,0,"3"
"5227","5227","0","T",7,3,25,1,0,"1",0,"0","1424","2.9","dec 5_3","R_3nCWkMuqKLu1fIW","-2",0,1,"3"
"5228","5228","0","CND",2,1,37,1,0,"1",0,"0","1306","1.7","dec 5_3","R_3kFHSVTWPQtFlbP","0",0,0,"3"
"5229","5229","0","T",7,1,28,1,1,"3",0,"0","2305","3.7","dec 5_3","R_3FQb01Yo9qLFmUT","-1",0,1,"3"
"5230","5230","0","T",6,2,24,1,1,"2",0,"0","2140","4.6","dec 5_3","R_2cjgmRJ2CL9OF2N","-2",0,1,"3"
"5231","5231","0","FM",2,1,39,1,2,"3",0,"0","885","4.7","dec 5_3","R_vDeK98jouF3YL3X","-1",0,0,"3"
"5232","5232","0","T",5,1,18,1,2,"3",0,"0","787","3.8","dec 5_3","R_3qdM9GrhjUgx6Ay","1",0,1,"3"
"5233","5233","0","T",7,1,21,1,0,"2",0,"0","1065","4","dec 5_3","R_1dsQGOQhjYRcMvE","-3",0,1,"3"
"5234","5234","0","T",5,3,26,1,0,"3",0,"1","619","5","dec 5_3","R_2vkWtyWXvaPvBnU","-1",0,1,"3"
"5235","5235","0","FM",3,3,42,1,1,"1",0,"1","820","3.4","dec 5_3","R_1jGNDCcQowX9Nem","-1",0,0,"3"
"5236","5236","0","T",5,3,41,1,2,"3",0,"0","859","4.3","dec 5_3","R_ukXUj9YctCuQ4LL","-1",0,1,"3"
"5237","5237","0","T",5,2,50,0,0,"2",0,"0","748","3.5","dec 5_4","R_1EdqaYyWzW1TCuA","0",0,1,"4"
"5238","5238","0","T",6,3,57,0,2,"0",1,"0","878","3.3","dec 5_4","R_3M43FL0z0XGtC0K","1",0,1,"4"
"5239","5239","0","T",6,4,61,0,3,"1",1,"1","1046","3.8","dec 5_4","R_1Lkzgp4HAaVH8W2","3",0,1,"4"
"5240","5240","0","T",6,3,77,0,1,"1",0,"1","1319","3.5","dec 5_4","R_2BsyBqnAZeIZIPQ","0",0,1,"4"
"5241","5241","0","T",6,4,65,0,3,"1",0,"1","1093","4.4","dec 5_4","R_2S9bg6wkk05a571","-1",0,1,"4"
"5242","5242","0","T",5,3,47,0,1,"3",0,"0","1335","2.8","dec 5_4","R_6mNh9Jz9eIObT9f","-1",0,1,"4"
"5243","5243","0","CND",4,3,73,0,1,"1",1,"0","1696","3.2","dec 5_4","R_3MQzzVU1P9q1sXb","2",0,0,"4"
"5244","5244","0","T",7,2,62,0,2,"2",1,"1","1661","4.2","dec 5_4","R_1ewL71kqfS4skYA","2",0,1,"4"
"5245","5245","0","T",7,2,68,0,0,"1",1,"1","1810","3.4","dec 5_4","R_22YAmPzLrAMn99z","2",0,1,"4"
"5246","5246","0","T",7,3,58,0,1,"3",0,"1","1516","4.6","dec 5_4","R_3G0V7s0sfod50qI","0",0,1,"4"
"5247","5247","0","T",6,3,71,0,2,"2",0,"1","1792","3.8","dec 5_4","R_vknfECjYFZww2vT","-1",0,1,"4"
"5248","5248","0","T",7,2,73,0,0,"2",0,"1","1771","5","dec 5_4","R_RyKT68DinQbIudP","0",0,1,"4"
"5249","5249","0","T",5,3,70,0,1,"2",0,"1","2512","5","dec 5_4","R_3ilr9IosvbH7ayM","-2",0,1,"4"
"5250","5250","0","T",7,3,52,0,0,"1",1,"1","2763","5","dec 5_4","R_25MFNqhAT8dAPiL","2",0,1,"4"
"5251","5251","0","FM",5,4,63,0,1,"3",0,"1","1017","2.8","dec 5_4","R_3Oc6sxUCxtTjOJt","-2",0,0,"4"
"5252","5252","0","T",6,3,69,0,1,"1",0,"1","1049","3.8","dec 5_4","R_x2S1osNweW3yUcV","-2",0,1,"4"
"5253","5253","0","T",7,3,69,0,2,"1",1,"1","1445","3.7","dec 5_4","R_21G9h0zcZn1Hk10","3",0,1,"4"
"5254","5254","0","FM",3,3,72,0,1,"3",1,"1","1245","3.9","dec 5_4","R_3F3ZalYUuYAdODx","3",0,0,"4"
"5255","5255","0","T",6,2,80,0,1,"0",1,"1","1464","1.6","dec 5_4","R_C3LEAwSaqyCI9sR","2",0,1,"4"
"5256","5256","0","T",5,3,45,0,3,"0",1,"0","532","2.4","dec 5_4","R_1gcleldFVNEx6lC","3",0,1,"4"
"5257","5257","0","CND",4,1,50,1,0,"0",0,"0","1412","3.9","dec 5_4","R_qx2K4XRu4HGB5Kh","0",0,0,"4"
"5258","5258","0","T",5,1,46,1,0,"0",0,"1","1736","3","dec 5_4","R_2QPUVIlJA4QmFBh","-1",0,1,"4"
"5259","5259","0","FM",4,1,18,1,2,"4",0,"0","582","3.7","dec 5_4","R_2vZlFtcVeTaqTUp","-2",0,0,"4"
"5260","5260","0","CND",4,2,21,1,0,"3",NA,"0","1503","4.1","dec 5_4","R_C1SakRoS0qEOQbT",NA,0,0,"4"
"5261","5261","0","CND",4,2,26,1,0,"1",0,"1","2509","4.1","dec 5_4","R_29taBx9T4AMcEyq","0",0,0,"4"
"5262","5262","0","T",7,1,39,1,0,"2",0,"0","1296","1.8","dec 5_4","R_yKqqyJD6wj4qSad","0",0,1,"4"
"5263","5263","0","T",5,2,34,1,0,"2",0,"0","1006","3.3","dec 5_4","R_NVmHvMscUhUKvsJ","0",0,1,"4"
"5264","5264","0","T",5,3,40,1,0,"3",1,"0","1236","2.3","dec 5_4","R_2tbzMJmmLfVjwdM","3",0,1,"4"
"5265","5265","0","FM",4,3,28,1,2,"2",0,"0","1579","3.4","dec 5_4","R_3nqPkKiKRne9mO9","0",0,0,"4"
"5266","5266","0","T",6,2,56,0,2,"1",0,"1","644","1.9","dec 5_5","R_3iOrbzRVdrXBsLu","0",0,1,"5"
"5267","5267","0","CND",4,1,91,0,1,"0",0,"0","792","4","dec 5_5","R_1ONsZ9jrVTsruLK","0",0,0,"5"
"5268","5268","0","T",5,3,34,0,0,"0",0,"0","661","3.7","dec 5_5","R_1dvt7XTidyF1HKJ","-2",0,1,"5"
"5269","5269","0","T",7,4,45,0,3,"2",0,"0","1062","3.3","dec 5_5","R_211iymyMt5BPAGL","2",0,1,"5"
"5270","5270","0","T",6,2,56,0,0,"0",0,"0","1298","1.7","dec 5_5","R_33BIBDlZt0Oiv0s","0",0,1,"5"
"5271","5271","0","T",5,4,68,0,1,"3",0,"0","1683","4.7","dec 5_5","R_12SbxRIrUpu17nI","2",0,1,"5"
"5272","5272","0","T",7,3,74,0,2,"0",0,"0","1933","4.6","dec 5_5","R_a5e0NPw4r5QiO3f","-3",0,1,"5"
"5273","5273","0","T",7,3,63,0,0,"4",0,"0","1767","3.3","dec 5_5","R_1pJVY0UvTptjS9e","-2",0,1,"5"
"5274","5274","0","T",6,3,48,0,1,"1",0,"0","2365","4.1","dec 5_5","R_3CPB8fMcIGz7CcQ","0",0,1,"5"
"5275","5275","0","T",6,4,61,0,2,"3",0,"0","4546","4.9","dec 5_5","R_3oZQNuTEcLBUXS7","2",0,1,"5"
"5276","5276","0","T",4,2,29,0,0,"0",NA,"0","5145","4.8","dec 5_5","R_3hH0kIzb9GoBReP",NA,0,1,"5"
"5277","5277","0","T",6,3,74,0,0,"0",0,"0","5812","4","dec 5_5","R_299T7Uiq6rH6Xfl","2",0,1,"5"
"5278","5278","0","T",7,4,79,0,2,"3",0,"1","2196","2.3","dec 5_5","R_2Y2DyJZ3NX2FwjP","1",0,1,"5"
"5279","5279","0","CND",4,2,73,0,0,"1",NA,"0","1233","3.1","dec 5_5","R_3r3cnduurDqZYzg",NA,0,0,"5"
"5280","5280","0","T",7,1,25,1,0,"0",0,"1","1038","3.8","dec 5_5","R_pi0BlYZyWXfbUAh","0",0,1,"5"
"5281","5281","0","CND",4,1,32,1,0,"0",0,"0","1362","4.3","dec 5_5","R_3D8aLhhbZOo5su1","1",0,0,"5"
"5282","5282","0","T",5,3,26,1,0,"0",0,"0","1212","3.7","dec 5_5","R_01Zhq9rDCzLZq5r","0",0,1,"5"
"5283","5283","0","T",7,1,21,1,0,"0",NA,"0","1279","2.6","dec 5_5","R_z8y5HYWkmXJg47L",NA,0,1,"5"
"5284","5284","0","FM",4,3,23,1,0,"2",0,"0","311","2.9","dec 5_5","R_2XokR6I82iKfMic","1",0,0,"5"
"5285","5285","0","T",7,3,26,1,0,"1",0,"0","949","3.6","dec 5_5","R_1OknMUT9eV9uWPT","1",0,1,"5"
"5286","5286","0","T",7,3,41,1,2,"1",0,"0","5532","4.1","dec 5_5","R_3nkg48Sm40bv8co","-3",0,1,"5"
"5287","5287","0","T",5,1,30,1,1,"1",0,"0","996","4.1","dec 5_5","R_247zMu3qhzDX0Si","1",0,1,"5"
"5288","5288","0","T",7,3,44,1,1,"0",0,"1","3728","4.9","dec 5_5","R_1rk1O27pXlYmVcO","3",0,1,"5"
"5289","5289","0","CND",4,1,29,1,0,"0",0,"0","603","3.5","dec 5_5","R_1IDT9YauA2fuAAH","0",0,0,"5"
"5290","5290","0","T",5,1,42,1,0,"0",0,"0","2767","3.9","dec 5_5","R_3fZfAbwcSMupZhd","-3",0,1,"5"
"5291","5291","0","CND",5,4,64,0,0,"1",1,"0","856","3.7","dec 9_1","R_2s6kWQemFVUMrsF","2",0,0,"1"
"5292","5292","0","FM",1,3,73,0,2,"3",0,"0","1258","4.1","dec 9_1","R_2QR7T9E3K2NDso8","-1",0,0,"1"
"5293","5293","0","FM",1,1,64,0,3,"1",0,"0","1228","3.7","dec 9_1","R_2y9Dwf008q0PivU","0",0,0,"1"
"5294","5294","0","FM",2,4,51,0,3,"2",0,"0","1284","4.4","dec 9_1","R_3kLhpPJlo2WDInf","0",0,0,"1"
"5295","5295","0","FM",3,4,57,0,0,"0",0,"0","1760","4.8","dec 9_1","R_C7Isltg3z82WcUh","-3",0,0,"1"
"5296","5296","0","T",5,3,61,0,1,"2",1,"0","2073","1.7","dec 9_1","R_301U1WWffaGfHcA","1",0,1,"1"
"5297","5297","0","CND",4,1,68,0,3,"1",1,"0","585","3.8","dec 9_1","R_1o6jlBVLrHTwc7h","3",0,0,"1"
"5298","5298","0","CND",5,4,67,0,1,"1",0,"0","725","3.6","dec 9_1","R_24nPEb7n3SpsQ8y","-2",0,0,"1"
"5299","5299","0","CND",4,1,60,0,2,"4",0,"0","758","3.6","dec 9_1","R_070WvBg2oFljr5D","0",0,0,"1"
"5300","5300","0","CND",5,3,49,0,1,"3",0,"0","656","2.9","dec 9_1","R_5nL8Kev8jIbM9Et","-1",0,0,"1"
"5301","5301","0","FM",2,1,75,0,1,"1",1,"0","931","4.2","dec 9_1","R_2dHcXmn1TA00hjW","1",0,0,"1"
"5302","5302","0","FM",1,2,77,0,2,"1",0,"0","997","4.9","dec 9_1","R_1Lo1HmZTJWWYKfJ","0",0,0,"1"
"5303","5303","0","T",7,1,60,1,0,"2",1,"0","1260","3","dec 9_1","R_3RvWIyGM4pxwiLS","2",0,1,"1"
"5304","5304","0","FM",2,5,53,0,1,"3",0,"0","1419","3.7","dec 9_1","R_2zZnCool9nTLMdq","0",0,0,"1"
"5305","5305","0","T",3,4,83,0,2,"1",0,"1","1548","4.3","dec 9_1","R_2691rqv98bq3r5P","0",0,1,"1"
"5306","5306","0","CND",4,3,43,0,3,"2",0,"0","987","3.8","dec 9_1","R_4HGrjoO9cgNVhyp","-2",0,0,"1"
"5307","5307","0","CND",4,4,38,0,3,"1",0,"0","967","4.9","dec 9_1","R_BDKWnsurGTohgoV","0",0,0,"1"
"5308","5308","0","CND",4,3,49,0,0,"1",0,"0","1220","4.5","dec 9_1","R_1GHAcetyruJEJxX","-3",0,0,"1"
"5309","5309","0","T",7,2,36,0,3,"0",1,"0","547","5","dec 9_1","R_2asJOlpmU54Q7rh","3",0,1,"1"
"5310","5310","0","CND",5,3,25,0,0,"0",0,"0","594","3.3","dec 9_1","R_720xnT1FRYEWG3f","-2",0,0,"1"
"5311","5311","0","T",6,3,35,1,1,"1",1,"0","943","4.7","dec 9_1","R_1jdAZUCWM5g7sDN","1",0,1,"1"
"5312","5312","0","FM",1,4,45,1,2,"3",0,"0","919","3.6","dec 9_1","R_3r1eIDakYSW4Snx","-2",0,0,"1"
"5313","5313","0","T",6,3,47,1,1,"1",1,"0","1020","4.4","dec 9_1","R_24kEnXh8Rxpqqgr","2",0,1,"1"
"5314","5314","0","FM",3,1,47,1,3,"0",1,"0","1155","4.9","dec 9_1","R_20U0mHKjYI6qqa8","2",0,0,"1"
"5315","5315","0","FM",4,4,37,1,1,"2",0,"0","973","3","dec 9_1","R_2VLaz586JUabaYb","-2",0,0,"1"
"5316","5316","0","CND",4,2,46,1,0,"2",1,"0","1619","3.8","dec 9_1","R_XKXiSuZ778v6cxP","2",0,0,"1"
"5317","5317","0","CND",3,2,38,1,0,"1",0,"0","1276","3.8","dec 9_1","R_1BQuCEMlVEKgRXm","-2",0,0,"1"
"5318","5318","0","FM",2,1,27,1,1,"1",0,"0","1095","2.4","dec 9_1","R_3CZWvkkAR877cam","0",0,0,"1"
"5319","5319","0","FM",4,0,31,1,0,"1",0,"0","1500","3.8","dec 9_1","R_sU2gO8b9ov0DwTD","-2",0,0,"1"
"5320","5320","0","CND",4,1,34,1,0,"1",0,"0","1002","1.8","dec 9_1","R_1OrirFhis2GL18t","0",0,0,"1"
"5321","5321","0","CND",5,1,22,1,1,"2",0,"0","2877","4.6","dec 9_1","R_AoLvrOUdHOFS2uR","0",0,0,"1"
"5322","5322","0","FM",2,4,55,0,0,"0",0,"0","914","2.8","dec 9_2","R_3pnW3Of0bmViN6b","0",0,0,"2"
"5323","5323","0","FM",1,2,59,0,2,"0",0,"1","1049","2","dec 9_2","R_3EyRhKjtPPqpMG2","0",0,0,"2"
"5324","5324","0","T",6,4,63,0,3,"1",1,"1","1094","4.2","dec 9_2","R_5BZLY3VmMi9Zy1P","-2",0,1,"2"
"5325","5325","0","FM",3,4,68,0,2,"2",0,"1","1604","4.4","dec 9_2","R_2xyqJTvj4fNGgIZ","1",0,0,"2"
"5326","5326","0","T",7,4,65,0,2,"3",1,"1","2361","4.3","dec 9_2","R_WoOn9JuZEJjDq4F","-3",0,1,"2"
"5327","5327","0","FM",1,1,65,0,2,"1",0,"0","940","3.9","dec 9_2","R_1gHIeqQogzu5blS","2",0,0,"2"
"5328","5328","0","T",5,4,52,0,1,"3",1,"0","742","4","dec 9_2","R_28CVjsFMuH2afth","-2",0,1,"2"
"5329","5329","0","FM",2,3,68,0,0,"2",0,"1","1093","4.2","dec 9_2","R_25GCWPzWUKb3RQ7","3",0,0,"2"
"5330","5330","0","T",5,3,70,0,1,"1",0,"1","1093","3.8","dec 9_2","R_2CDqk2dzp2JlHL1","0",0,1,"2"
"5331","5331","0","FM",1,5,60,0,2,"3",0,"1","1050","4.4","dec 9_2","R_erO3YW72otkPTLr","3",0,0,"2"
"5332","5332","0","FM",7,3,38,0,2,"0",1,"1","1114","4.4","dec 9_2","R_1rpmN2dkVZQ19Pv","-2",0,0,"2"
"5333","5333","0","FM",2,4,44,0,1,"3",0,"1","966","3.6","dec 9_2","R_2B8RZnFWDghcOxK","2",0,0,"2"
"5334","5334","0","T",5,3,35,0,3,"4",1,"0","876","5","dec 9_2","R_23fpN56aeW1For7","-3",0,1,"2"
"5335","5335","0","T",5,3,47,0,1,"3",0,"0","2194","3.5","dec 9_2","R_1FfZmL1Q5adRWJb","0",0,1,"2"
"5336","5336","0","FM",3,4,44,0,3,"4",0,"0","1709","4.3","dec 9_2","R_1rJvi57sz7jO2wA","2",0,0,"2"
"5337","5337","0","CND",6,1,25,1,0,"2",NA,"0","901","3.7","dec 9_2","R_2ZZFMFjcWrsjZuT",NA,0,0,"2"
"5338","5338","0","CND",4,1,21,1,0,"0",0,"0","1158","1.7","dec 9_2","R_72N7EF5YgtE0eyd","2",0,0,"2"
"5339","5339","0","T",7,3,38,1,1,"1",1,"0","1022","5","dec 9_2","R_1JCu7zznVxe6YnL","-3",0,1,"2"
"5340","5340","0","FM",1,1,33,1,0,"1",0,"0","1004","3.1","dec 9_2","R_2aVLzZxdi5ywdw9","2",0,0,"2"
"5341","5341","0","FM",2,1,33,1,0,"1",0,"0","1126","3.6","dec 9_2","R_1JF3QJ7HAc4XlVJ","0",0,0,"2"
"5342","5342","0","CND",4,2,46,1,1,"3",0,"0","1326","3.8","dec 9_2","R_1l6UD8xhN9KqYvp","0",0,0,"2"
"5343","5343","0","CND",5,3,32,0,0,"0",1,"0","1227","3.9","dec 9_2","R_b4zrO22jhnkpw2d","-2",0,0,"2"
"5344","5344","0","FM",4,2,45,1,1,"2",0,"1","1421","4.2","dec 9_2","R_2tbMCJqDUfRD2M4","0",0,0,"2"
"5345","5345","0","CND",5,1,36,1,1,"2",0,"0","472","4.4","dec 9_2","R_0Sqx2u12JB3VKM1","2",0,0,"2"
"5346","5346","0","CND",4,1,31,0,0,"0",1,"0","889","4.2","dec 9_2","R_0BNISvqUluGLi1P","-3",0,0,"2"
"5347","5347","0","FM",4,1,27,1,0,"3",0,"0","1827","3.4","dec 9_2","R_1k0LSjCMo71dY0E","1",0,0,"2"
"5348","5348","0","T",6,4,58,0,1,"3",1,"1","1387","1.7","dec 9_3","R_27v2yCh9KG39xr1","2",0,1,"3"
"5349","5349","0","FM",4,2,62,0,0,"3",0,"1","1697","4.4","dec 9_3","R_tXURRgQx0XwpWtr","-2",0,0,"3"
"5350","5350","0","T",5,4,72,0,2,"0",1,"1","1923","3.5","dec 9_3","R_1DI44xM4zB6EWW7","2",0,1,"3"
"5351","5351","0","T",4,2,51,0,1,"1",1,"1","799","2.8","dec 9_3","R_1DAxsJiBAZFIVnw","1",0,1,"3"
"5352","5352","0","FM",6,3,51,0,3,"3",1,"0","912","4","dec 9_3","R_z8u2caxn9mXcTOp","2",0,0,"3"
"5353","5353","0","T",7,1,57,0,2,"2",1,"1","1092","4.2","dec 9_3","R_1jDL7DVyoLoGW23","1",0,1,"3"
"5354","5354","0","CND",4,4,52,0,3,"0",0,"0","1018","3.2","dec 9_3","R_3MFjlZSiFC3W2WK","0",0,0,"3"
"5355","5355","0","T",5,4,62,0,3,"0",0,"1","985","1.6","dec 9_3","R_pF676GF9P5TLtdL","0",0,1,"3"
"5356","5356","0","FM",5,4,65,0,2,"2",0,"1","995","4.6","dec 9_3","R_1DZGWqWmaYSdC5i","-2",0,0,"3"
"5357","5357","0","T",6,4,69,0,3,"0",0,"1","1214","4","dec 9_3","R_3R1jSsB8VtY8vuW","0",0,1,"3"
"5358","5358","0","T",4,2,57,1,1,"1",0,"1","1076","1.7","dec 9_3","R_2zdSCfcNeVvjNDn","0",0,1,"3"
"5359","5359","0","CND",5,4,47,0,3,"3",0,"0","1465","3.5","dec 9_3","R_3Vi5k5zlqH4jziN","0",0,0,"3"
"5360","5360","0","T",6,3,69,0,2,"3",0,"1","1647","3.6","dec 9_3","R_2zSbEOpGuM9TE7d","-3",0,1,"3"
"5361","5361","0","FM",3,2,50,0,0,"1",0,"1","1856","5","dec 9_3","R_URe9PUP14Ypr2rn","0",0,0,"3"
"5362","5362","0","T",7,1,41,0,0,"3",0,"1","2047","5","dec 9_3","R_3J3hGnyaEvqn11y","-3",0,1,"3"
"5363","5363","0","CND",3,3,42,1,3,"2",1,"0","682","4.6","dec 9_3","R_1Ia2KDtMVd1HKTj","1",0,0,"3"
"5364","5364","0","T",6,3,44,1,2,"1",0,"1","1021","4.3","dec 9_3","R_30pmNJ0tcqgTDsd","-3",0,1,"3"
"5365","5365","0","T",6,3,37,1,1,"3",1,"1","1061","4.6","dec 9_3","R_25tgATjQyjHlpnS","1",0,1,"3"
"5366","5366","0","T",5,3,38,1,0,"3",0,"0","1391","4.5","dec 9_3","R_bxy4Ezwua1vBc4h","-2",0,1,"3"
"5367","5367","0","CND",4,3,38,1,3,"3",NA,"0","374","2.7","dec 9_3","R_3LjBePhvXCXfoJ3",NA,0,0,"3"
"5368","5368","0","T",7,3,46,1,1,"0",0,"1","1167","4.8","dec 9_3","R_3PppkwPvmvJW22a","0",0,1,"3"
"5369","5369","0","CND",4,3,42,1,1,"3",1,"0","1462","4.2","dec 9_3","R_1FsRcTSfxXFFhjw","1",0,0,"3"
"5370","5370","0","CND",4,1,38,1,0,"1",0,"0","975","3.4","dec 9_3","R_1ff6syPnxp2xtTV","-3",0,0,"3"
"5371","5371","0","CND",6,4,36,1,1,"1",0,"0","1207","3.3","dec 9_3","R_3k7JLmjEdqwwNEh","-2",0,0,"3"
"5372","5372","0","FM",5,2,46,1,1,"2",0,"1","1202","3.9","dec 9_3","R_DABClhWicyRH72h","-2",0,0,"3"
"5373","5373","0","T",7,2,39,1,1,"3",1,"1","1881","3.8","dec 9_3","R_3qOOUrB5IxHDtDi","1",0,1,"3"
"5374","5374","0","FM",2,1,43,1,0,"2",0,"1","847","4.8","dec 9_3","R_3R9Duz3El1JEfat","0",0,0,"3"
"5375","5375","0","FM",7,1,49,1,0,"1",0,"1","2510","4.1","dec 9_3","R_30hGSI76uCX5N1X","-2",0,0,"3"
"5376","5376","0","FM",5,1,45,1,1,"1",1,"0","373","3","dec 9_3","R_W0QrJu17NWe1WBH","2",0,0,"3"
"5377","5377","0","T",5,1,47,1,3,"3",0,"0","736","3.6","dec 9_3","R_22yQH122MZ9zQ8U","0",0,1,"3"
"5378","5378","0","FM",3,1,31,1,0,"1",0,"0","1140","3","dec 9_3","R_OBSyu4v2MNMHJ0B","0",0,0,"3"
"5379","5379","0","T",7,1,30,1,0,"1",0,"0","989","2","dec 9_3","R_12eVaHGOTOilupf","-1",0,1,"3"
"5380","5380","0","T",5,1,59,0,0,"1",0,"0","980","2.7","dec 9_4","R_1Fmv1cSsV5y24ZV","0",0,1,"4"
"5381","5381","0","T",3,5,66,0,3,"3",0,"1","1423","4","dec 9_4","R_22o9c5awD5NNGhM","3",0,1,"4"
"5382","5382","0","CND",4,4,58,0,3,"2",0,"0","1734","3.2","dec 9_4","R_Oxr974LL47iGozn","0",0,0,"4"
"5383","5383","0","T",7,1,67,0,1,"1",0,"0","2156","3.2","dec 9_4","R_blzj8YvHhkGVDUt","-1",0,1,"4"
"5384","5384","0","CND",5,5,74,0,1,"3",0,"0","884","4.7","dec 9_4","R_AsNNg9hVsXyIlxL","-2",0,0,"4"
"5385","5385","0","T",4,3,61,0,1,"3",0,"0","1072","3.7","dec 9_4","R_NUW6dKUL8mRLkLn","0",0,1,"4"
"5386","5386","0","T",6,3,50,0,3,"3",0,"0","765","2.7","dec 9_4","R_1dzTlCFU0Szpmbd","2",0,1,"4"
"5387","5387","0","T",6,3,68,0,1,"3",0,"0","1209","4.1","dec 9_4","R_2zYeqPIixpyYWbE","2",0,1,"4"
"5388","5388","0","CND",2,4,71,0,2,"3",0,"0","1402","4.9","dec 9_4","R_BtAOwkKI4MhKsSZ","0",0,0,"4"
"5389","5389","0","T",6,4,49,0,2,"3",0,"0","930","3.7","dec 9_4","R_29htTihwSXXlO74","3",0,1,"4"
"5390","5390","0","CND",4,4,47,1,1,"2",0,"0","1451","4.6","dec 9_4","R_2duwJdYiejW2XXj","0",0,0,"4"
"5391","5391","0","T",6,4,32,1,0,"2",0,"0","883","5","dec 9_4","R_3j1ywEntp6FOc5D","-2",0,1,"4"
"5392","5392","0","T",5,1,42,1,3,"0",0,"1","697","3.8","dec 9_4","R_R2hxd5BwCMP8KWJ","-2",0,1,"4"
"5393","5393","0","T",6,1,48,1,0,"1",0,"1","1819","4.4","dec 9_4","R_24oNED7yumTck1v","0",0,1,"4"
"5394","5394","0","T",5,1,46,1,1,"0",0,"0","1135","3","dec 9_4","R_3fTCA7h7l1nqqHF","-2",0,1,"4"
"5395","5395","0","T",7,3,31,1,0,"3",0,"0","1078","2.5","dec 9_4","R_2EAW0j7yAfre8PU","2",0,1,"4"
"5396","5396","0","T",7,3,41,1,1,"0",0,"1","730","5","dec 9_4","R_ufUAXkYM9ShBxPr","-3",0,1,"4"
"5397","5397","0","T",6,4,43,1,1,"3",0,"1","1161","4.6","dec 9_4","R_1IozvRlrRiDK2a5","-2",0,1,"4"
"5398","5398","0","T",4,3,45,1,1,"0",0,"0","1283","2.4","dec 9_4","R_CaHYFYua807IFjj","-3",0,1,"4"
"5399","5399","0","CND",5,1,29,0,1,"2",0,"0","1692","4.3","dec 9_4","R_1f7qJf6u7rQtSHM","3",0,0,"4"
"5400","5400","0","CND",3,0,32,1,0,"1",NA,"0","1665","1.7","dec 9_4","R_1dLClN6yekq7L7P",NA,0,0,"4"
"5401","5401","0","T",7,3,56,0,0,"0",0,"1","670","3.8","dec 9_5","R_2ypA9LqvbRpWbVH","0",0,1,"5"
"5402","5402","0","T",7,2,47,0,0,"1",0,"1","964","3.7","dec 9_5","R_26lh18uLINdwkbx","0",0,1,"5"
"5403","5403","0","T",7,4,64,0,3,"2",0,"0","1012","4.5","dec 9_5","R_ellf4qgAvr0iUUx","2",0,1,"5"
"5404","5404","0","T",7,3,49,0,3,"4",0,"1","1024","4.3","dec 9_5","R_25GVyZrF9bdDHC8","-1",0,1,"5"
"5405","5405","0","T",7,4,67,0,1,"2",0,"1","1290","4","dec 9_5","R_1QivZh6F6fZLWCq","2",0,1,"5"
"5406","5406","0","T",7,1,47,0,2,"2",0,"0","1384","4.6","dec 9_5","R_3Gg1MfUPyxOG0Rw","3",0,1,"5"
"5407","5407","0","T",7,3,71,0,1,"0",0,"1","1588","2.4","dec 9_5","R_1rfxNhDIozPJovX","0",0,1,"5"
"5408","5408","0","T",7,3,58,0,2,"1",0,"0","582","2.9","dec 9_5","R_2aKO93hUFRBcDba","3",0,1,"5"
"5409","5409","0","T",7,4,60,0,1,"3",0,"1","807","3.8","dec 9_5","R_3KPZ5Jm8euqGCB8","1",0,1,"5"
