"","Article_day","X","ResponseId","Day","Article_Num","Category","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_False","FC_True","FC_CND","Education_Score","Income_Score","Q_Ideology","Dig_Lit_Score","Ideology_Score","True_Dummy","Treatment","Article_Lean","Dummy_Ideology","Ideo_Congruence","FC_Eval"
"2456","Day_6_2",1064,"R_21mJSgpeXiCpnlJ","Day_6",2,"Misl",5,2,26,0,0,5,0,3,1,"Liberal",50,-2,0,1,"Liberal","Liberal",1,"T"
"2457","Day_6_2",350,"R_22KCLUVdXJg8pnv","Day_6",2,"True",7,4,37,1,0,5,0,4,2,"Conservative",66,2,1,1,"Liberal","Conservative",0,"T"
"2458","Day_6_2",1794,"R_3HnX5WU01v29KU5","Day_6",2,"True",7,4,43,1,0,5,0,4,1,"Moderate: Middle of the road",54,0,1,1,"Liberal","Moderate",0,"T"
"2459","Day_6_2",339,"R_0qxXxT2096WCgOB","Day_6",2,"True",6,3,33,0,0,5,0,4,2,"Slightly Conservative",44,1,1,1,"Liberal","Conservative",0,"T"
"2460","Day_6_2",1055,"R_1DBbGoILdVFzBXZ","Day_6",2,"True",7,4,34,0,0,5,0,5,3,"Liberal",56,-2,1,1,"Liberal","Liberal",1,"T"
"2461","Day_6_2",1784,"R_2PbecAP0orZz5Ev","Day_6",2,"True",5,3,32,1,0,5,0,4,2,"Conservative",43,2,1,1,"Liberal","Conservative",0,"T"
"2462","Day_6_2",380,"R_Uuw6QNsHZC9xYgp","Day_6",2,"Misl",1,1,63,1,0,5,0,3,2,"Haven't thought much about it",60,0,0,1,"Liberal","Moderate",0,"T"
"2463","Day_6_2",1082,"R_3oRuVRm0wWSsozh","Day_6",2,"True",5,4,36,0,0,5,0,2,2,"Conservative",49,2,1,1,"Liberal","Conservative",0,"T"
"2464","Day_6_2",1771,"R_1EiZlx7SqdknrKq","Day_6",2,"True",5,3,23,1,0,5,0,2,1,"Slightly Conservative",43,1,1,1,"Liberal","Conservative",0,"T"
"2465","Day_6_2",373,"R_C8q3A5BWO0A1HRT","Day_6",2,"True",6,3,41,1,0,5,0,5,2,"Liberal",45,-2,1,1,"Liberal","Liberal",1,"T"
"2466","Day_6_2",357,"R_2uWgH4WTF4qBMb0","Day_6",2,"True",6,4,24,0,0,5,0,4,2,"Slightly Liberal",52,-1,1,1,"Liberal","Liberal",1,"T"
"2467","Day_6_2",362,"R_3dDEVnHTFDttL0H","Day_6",2,"True",6,4,48,1,0,5,0,4,2,"Extremely Conservative",39,3,1,1,"Liberal","Conservative",0,"T"
"2468","Day_6_2",1802,"R_bPcgbNgdkNnjrQR","Day_6",2,"True",7,4,42,0,0,5,0,5,4,"Extremely Liberal",66,-3,1,1,"Liberal","Liberal",1,"T"
"2469","Day_6_2",1067,"R_272kHmHvDab6sPq","Day_6",2,"True",5,3,23,0,0,5,0,2,2,"Extremely Liberal",60,-3,1,1,"Liberal","Liberal",1,"T"
"2470","Day_6_2",1089,"R_DFTmuMp5TwuMmuR","Day_6",2,"Coul",4,2,54,0,0,5,0,2,2,"Slightly Conservative",54,1,0,1,"Liberal","Conservative",0,"T"
"2471","Day_6_2",370,"R_A6FUx0rqgG8lYVr","Day_6",2,"True",7,4,39,1,0,5,0,2,1,"Conservative",61,2,1,1,"Liberal","Conservative",0,"T"
"2472","Day_6_2",1783,"R_2az6jvLqmSdzZCM","Day_6",2,"True",7,4,40,0,0,5,0,4,1,"Conservative",43,2,1,1,"Liberal","Conservative",0,"T"
"2473","Day_6_2",381,"R_Y084AN74VgOMcmd","Day_6",2,"True",7,4,49,1,0,5,0,4,2,"Extremely Conservative",66,3,1,1,"Liberal","Conservative",0,"T"
"2474","Day_6_2",379,"R_sSWbtPJBOtJ5jpf","Day_6",2,"Coul",3,3,42,1,0,5,0,5,3,"Moderate: Middle of the road",66,0,0,1,"Liberal","Moderate",0,"T"
"2475","Day_6_2",365,"R_3iU9nT30PN5iPB9","Day_6",2,"True",6,4,27,1,0,5,0,4,2,"Slightly Conservative",60,1,1,1,"Liberal","Conservative",0,"T"
"2476","Day_6_2",1775,"R_1IWtd7b5Oxb0f7w","Day_6",2,"Misl",1,1,45,0,0,5,0,2,2,"Extremely Liberal",59,-3,0,1,"Liberal","Liberal",1,"T"
"2477","Day_6_2",359,"R_2ZOEVPnH4ot1i3H","Day_6",2,"True",7,4,44,1,0,5,0,4,1,"Slightly Liberal",55,-1,1,1,"Liberal","Liberal",1,"T"
"2478","Day_6_2",2499,"R_33wB4ASBvsp0zBn","Day_6",2,"Coul",5,3,45,1,0,5,0,1,1,"Slightly Liberal",35,-1,0,0,"Liberal","Liberal",1,"T"
"2479","Day_6_2",550,"R_1lmlohcRKfihpoK","Day_6",2,"True",6,4,66,1,0,5,0,3,1,"Extremely Liberal",58,-3,1,0,"Liberal","Liberal",1,"T"
"2480","Day_6_2",2524,"R_yD8eaCyoDKqNIjf","Day_6",2,"Misl",3,2,35,0,0,5,0,3,2,"Moderate: Middle of the road",50,0,0,0,"Liberal","Moderate",0,"T"
"2481","Day_6_2",1530,"R_2Ey0fF2R4Tt3CxA","Day_6",2,"Coul",5,3,64,0,0,5,0,5,4,"Liberal",48,-2,0,0,"Liberal","Liberal",1,"T"
"2482","Day_6_2",586,"R_3OemT1S7X5XP5WF","Day_6",2,"True",6,3,37,1,0,5,0,5,1,"Slightly Liberal",61,-1,1,0,"Liberal","Liberal",1,"T"
"2483","Day_6_2",1517,"R_1QFmw2X34d2Yo05","Day_6",2,"True",6,3,21,1,0,5,0,3,1,"Conservative",43,2,1,0,"Liberal","Conservative",0,"T"
"2484","Day_6_2",1556,"R_T77O547q61MqcI9","Day_6",2,"True",7,4,28,1,0,5,0,3,2,"Slightly Liberal",60,-1,1,0,"Liberal","Liberal",1,"T"
"2485","Day_6_2",546,"R_1gwI75ZGEnxHf7P","Day_6",2,"True",4,4,24,0,0,5,0,5,1,"Slightly Conservative",36,1,1,0,"Liberal","Conservative",0,"T"
"2486","Day_6_2",591,"R_Rh4uaINz2KxP1vP","Day_6",2,"True",7,4,52,1,0,5,0,4,2,"Slightly Liberal",43,-1,1,0,"Liberal","Liberal",1,"T"
"2487","Day_6_2",2487,"R_279DBRI7IPeT7GL","Day_6",2,"Coul",4,3,38,1,0,5,0,4,1,"Moderate: Middle of the road",40,0,0,0,"Liberal","Moderate",0,"T"
"2488","Day_6_2",2523,"R_vGn984Dffqki7aV","Day_6",2,"Coul",5,3,32,1,0,5,0,2,2,"Slightly Conservative",58,1,0,0,"Liberal","Conservative",0,"T"
"2489","Day_6_2",572,"R_32Jgil2qR9uPBgK","Day_6",2,"True",5,3,22,0,0,5,0,2,1,"Liberal",53,-2,1,0,"Liberal","Liberal",1,"T"
"2490","Day_6_2",555,"R_1QFX7ZmSGjgEyCj","Day_6",2,"True",7,4,35,1,0,5,0,2,2,"Moderate: Middle of the road",65,0,1,0,"Liberal","Moderate",0,"T"
"2491","Day_6_2",2515,"R_cUYEP9IvtpoDAFb","Day_6",2,"True",6,4,25,1,0,5,0,2,1,"Extremely Liberal",61,-3,1,0,"Liberal","Liberal",1,"T"
"2492","Day_6_2",564,"R_2amHGd94HoYiO3A","Day_6",2,"True",6,4,42,1,0,5,0,4,2,"Liberal",47,-2,1,0,"Liberal","Liberal",1,"T"
"2493","Day_6_2",1519,"R_1QN3wdcroeZ3pl7","Day_6",2,"Misl",1,2,26,1,0,5,0,4,2,"Slightly Liberal",55,-1,0,0,"Liberal","Liberal",1,"T"
"2494","Day_6_2",2470,"R_1gj9NwQCbK7mmWE","Day_6",2,"Coul",4,3,33,0,0,5,0,4,3,"Moderate: Middle of the road",50,0,0,0,"Liberal","Moderate",0,"T"
"2495","Day_6_2",575,"R_3HI96GOeq4GDrsa","Day_6",2,"Misl",1,1,33,1,0,5,0,5,1,"Extremely Liberal",45,-3,0,0,"Liberal","Liberal",1,"T"
"2496","Day_6_2",1553,"R_eDNm6vmorNBwTYt","Day_6",2,"Misl",5,3,36,0,0,5,0,4,4,"Liberal",49,-2,0,0,"Liberal","Liberal",1,"T"
"2497","Day_6_2",2506,"R_3KGWuiQMdGcD3XY","Day_6",2,"Misl",1,2,21,1,0,5,0,4,1,"Conservative",56,2,0,0,"Liberal","Conservative",0,"T"
"2498","Day_6_2",1551,"R_6tXVSy7JzfeweB3","Day_6",2,"True",5,3,30,1,0,5,0,5,2,"Conservative",38,2,1,0,"Liberal","Conservative",0,"T"
"2499","Day_6_2",2521,"R_uqTc6lyOKyzHsop","Day_6",2,"Misl",2,2,32,0,0,5,0,2,1,"Conservative",47,2,0,0,"Liberal","Conservative",0,"T"
"2500","Day_6_2",2509,"R_3LZ30O3ejTDlBzG","Day_6",2,"True",7,4,47,0,0,5,0,2,1,"Extremely Liberal",61,-3,1,0,"Liberal","Liberal",1,"T"
"2501","Day_6_2",1540,"R_3JgVQbmf3ZbCk5G","Day_6",2,"Coul",5,3,62,1,0,5,0,5,2,"Liberal",54,-2,0,0,"Liberal","Liberal",1,"T"
"2502","Day_6_2",2497,"R_2xxXQEtv9QE2tT7","Day_6",2,"True",6,4,26,0,0,5,0,4,2,"Extremely Liberal",61,-3,1,0,"Liberal","Liberal",1,"T"
"2503","Day_6_2",569,"R_2wNOrShhDsTsIYD","Day_6",2,"Coul",4,3,37,0,0,5,0,2,2,"Liberal",46,-2,0,0,"Liberal","Liberal",1,"T"
"2504","Day_6_2",2508,"R_3lKdpVgUA3WzAg6","Day_6",2,"True",6,4,28,0,0,5,0,2,1,"Liberal",54,-2,1,0,"Liberal","Liberal",1,"T"
"2505","Day_6_2",594,"R_UQog4OeHtk17oNr","Day_6",2,"Misl",3,2,37,0,0,5,0,5,2,"Conservative",53,2,0,0,"Liberal","Conservative",0,"T"
"2506","Day_6_2",2478,"R_1ousLe2vlr2eyI3","Day_6",2,"True",5,3,25,1,0,5,0,4,1,"Liberal",52,-2,1,0,"Liberal","Liberal",1,"T"
"2507","Day_6_2",592,"R_RzcxvBjjwiOX2AF","Day_6",2,"True",6,4,37,0,0,5,0,2,2,"Slightly Liberal",56,-1,1,0,"Liberal","Liberal",1,"T"
"2508","Day_6_2",2505,"R_3JxxbeUubb6geQ2","Day_6",2,"True",5,3,19,0,0,5,0,2,1,"Extremely Liberal",61,-3,1,0,"Liberal","Liberal",1,"T"
"2509","Day_6_2",1550,"R_3PRlaxTxxE10Gad","Day_6",2,"Misl",4,2,29,1,0,5,0,1,1,"Moderate: Middle of the road",66,0,0,0,"Liberal","Moderate",0,"T"
"2510","Day_6_2",1511,"R_1jHtPndRpKZ9KHC","Day_6",2,"True",6,3,52,0,0,5,0,4,1,"Conservative",44,2,1,0,"Liberal","Conservative",0,"T"
"2511","Day_6_2",2511,"R_3nVj22Wfpkf7GSk","Day_6",2,"Misl",4,2,25,0,0,5,0,4,1,"Slightly Conservative",35,1,0,0,"Liberal","Conservative",0,"T"
"2512","Day_6_2",1539,"R_3HTt2eO3j5S2Yun","Day_6",2,"True",5,3,32,0,0,5,0,4,2,"Moderate: Middle of the road",47,0,1,0,"Liberal","Moderate",0,"T"
"2513","Day_6_2",563,"R_2aE6HAgHqGfZ8Fj","Day_6",2,"True",6,4,33,1,0,5,0,4,2,"Slightly Liberal",49,-1,1,0,"Liberal","Liberal",1,"T"
"2514","Day_6_3",372,"R_bPcgbNgdkNnjrQR","Day_6",3,"True",7,4,42,0,3,3,2,5,4,"Extremely Liberal",66,-3,1,1,"Neutral","Liberal",0,"T"
"2515","Day_6_3",1801,"R_AikOw7YQntZtWuZ","Day_6",3,"True",7,4,26,1,3,3,2,4,2,"Liberal",65,-2,1,1,"Neutral","Liberal",0,"T"
"2516","Day_6_3",1060,"R_1IWtd7b5Oxb0f7w","Day_6",3,"Coul",4,2,45,0,3,3,2,2,2,"Extremely Liberal",59,-3,0,1,"Neutral","Liberal",0,"T"
"2517","Day_6_3",599,"R_Zsrn2mjoHcI7DkR","Day_6",3,"Misl",5,3,28,1,0,3,2,2,1,"Slightly Liberal",61,-1,0,0,"Neutral","Liberal",0,"T"
"2518","Day_6_3",1543,"R_3KGWuiQMdGcD3XY","Day_6",3,"True",7,4,21,1,0,3,2,4,1,"Conservative",56,2,1,0,"Neutral","Conservative",0,"T"
"2519","Day_6_3",589,"R_cUYEP9IvtpoDAFb","Day_6",3,"True",5,3,25,1,0,3,2,2,1,"Extremely Liberal",61,-3,1,0,"Neutral","Liberal",0,"T"
"2520","Day_6_3",547,"R_1JDir4st2VYrCQ1","Day_6",3,"True",7,4,27,1,0,3,2,3,2,"Extremely Liberal",59,-3,1,0,"Neutral","Liberal",0,"T"
"2521","Day_6_3",1531,"R_2uHvHg96QrhPuMI","Day_6",3,"True",5,4,38,1,0,3,2,4,2,"Extremely Liberal",63,-3,1,0,"Neutral","Liberal",0,"T"
"2522","Day_6_3",2517,"R_Rh4uaINz2KxP1vP","Day_6",3,"Coul",4,2,52,1,0,3,2,4,2,"Slightly Liberal",43,-1,0,0,"Neutral","Liberal",0,"T"
"2523","Day_6_3",2488,"R_29mNFvNT6cAeRZf","Day_6",3,"Coul",4,3,40,0,0,3,2,4,3,"Slightly Conservative",53,1,0,0,"Neutral","Conservative",0,"T"
"2524","Day_6_3",2485,"R_22WSQRGhQHAk0PW","Day_6",3,"True",7,4,47,0,0,3,2,5,1,"Moderate: Middle of the road",54,0,1,0,"Neutral","Moderate",0,"T"
"2525","Day_6_3",1520,"R_1qVs5u6EZDf91yZ","Day_6",3,"True",7,4,37,1,0,3,2,3,2,"Slightly Conservative",63,1,1,0,"Neutral","Conservative",0,"T"
"2526","Day_6_3",2522,"R_utdLhPe6WNr59Tj","Day_6",3,"True",7,4,44,0,0,3,2,4,3,"Liberal",65,-2,1,0,"Neutral","Liberal",0,"T"
"2527","Day_6_3",2496,"R_2X0rA9Mrm5F5RLZ","Day_6",3,"True",6,4,29,0,0,3,2,4,1,"Extremely Conservative",40,3,1,0,"Neutral","Conservative",0,"T"
"2528","Day_6_3",2503,"R_3JgVQbmf3ZbCk5G","Day_6",3,"True",6,3,62,1,0,3,2,5,2,"Liberal",54,-2,1,0,"Neutral","Liberal",0,"T"
"2529","Day_6_3",597,"R_vGn984Dffqki7aV","Day_6",3,"True",6,4,32,1,0,3,2,2,2,"Slightly Conservative",58,1,1,0,"Neutral","Conservative",0,"T"
"2530","Day_6_3",584,"R_3nkGQuAQyu5cGdN","Day_6",3,"True",7,4,28,1,0,3,2,2,1,"Extremely Liberal",66,-3,1,0,"Neutral","Liberal",0,"T"
"2531","Day_6_3",585,"R_3nVj22Wfpkf7GSk","Day_6",3,"True",4,4,25,0,0,3,2,4,1,"Slightly Conservative",35,1,1,0,"Neutral","Conservative",0,"T"
"2532","Day_6_3",2492,"R_2cnL4OP3thEExGD","Day_6",3,"True",7,4,26,0,0,3,2,4,2,"Liberal",59,-2,1,0,"Neutral","Liberal",0,"T"
"2533","Day_6_3",560,"R_23aeGsFVDzEXzcL","Day_6",3,"Coul",4,3,39,0,0,3,2,2,2,"Moderate: Middle of the road",47,0,0,0,"Neutral","Moderate",0,"T"
"2534","Day_6_3",2513,"R_3PRlaxTxxE10Gad","Day_6",3,"Coul",5,3,29,1,0,3,2,1,1,"Moderate: Middle of the road",66,0,0,0,"Neutral","Moderate",0,"T"
"2535","Day_6_3",576,"R_3HTt2eO3j5S2Yun","Day_6",3,"Coul",5,3,32,0,0,3,2,4,2,"Moderate: Middle of the road",47,0,0,0,"Neutral","Moderate",0,"T"
"2536","Day_6_3",2495,"R_2wNOrShhDsTsIYD","Day_6",3,"True",7,4,37,0,0,3,2,2,2,"Liberal",46,-2,1,0,"Neutral","Liberal",0,"T"
"2537","Day_6_3",1549,"R_3OemT1S7X5XP5WF","Day_6",3,"True",7,4,37,1,0,3,2,5,1,"Slightly Liberal",61,-1,1,0,"Neutral","Liberal",0,"T"
"2538","Day_6_3",552,"R_1ousLe2vlr2eyI3","Day_6",3,"True",6,4,25,1,0,3,2,4,1,"Liberal",52,-2,1,0,"Neutral","Liberal",0,"T"
"2539","Day_6_3",1537,"R_3DnK1htW8VASyYL","Day_6",3,"True",7,4,38,1,0,3,2,4,2,"Slightly Conservative",54,1,1,0,"Neutral","Conservative",0,"T"
"2540","Day_6_3",598,"R_yD8eaCyoDKqNIjf","Day_6",3,"True",7,4,35,0,0,3,2,3,2,"Moderate: Middle of the road",50,0,1,0,"Neutral","Moderate",0,"T"
"2541","Day_6_3",2507,"R_3KZ9jAK9QyRvfnE","Day_6",3,"True",6,4,44,0,0,3,2,4,2,"Liberal",57,-2,1,0,"Neutral","Liberal",0,"T"
"2542","Day_6_3",1514,"R_1ooKq2qHdoeuBOt","Day_6",3,"True",7,4,42,0,0,3,2,3,1,"Slightly Liberal",37,-1,1,0,"Neutral","Liberal",0,"T"
"2543","Day_6_3",556,"R_1QN3wdcroeZ3pl7","Day_6",3,"True",7,4,26,1,0,3,2,4,2,"Slightly Liberal",55,-1,1,0,"Neutral","Liberal",0,"T"
"2544","Day_6_3",2519,"R_T77O547q61MqcI9","Day_6",3,"True",7,4,28,1,0,3,2,3,2,"Slightly Liberal",60,-1,1,0,"Neutral","Liberal",0,"T"
"2545","Day_6_3",590,"R_eDNm6vmorNBwTYt","Day_6",3,"True",5,3,36,0,0,3,2,4,4,"Liberal",49,-2,1,0,"Neutral","Liberal",0,"T"
"2546","Day_6_3",573,"R_33wB4ASBvsp0zBn","Day_6",3,"True",6,3,45,1,0,3,2,1,1,"Slightly Liberal",35,-1,1,0,"Neutral","Liberal",0,"T"
"2547","Day_6_3",2518,"R_RzcxvBjjwiOX2AF","Day_6",3,"True",7,4,37,0,0,3,2,2,2,"Slightly Liberal",56,-1,1,0,"Neutral","Liberal",0,"T"
"2548","Day_6_3",1541,"R_3JI4gw2snK3ETnv","Day_6",3,"True",7,4,33,1,0,3,2,4,1,"Conservative",55,2,1,0,"Neutral","Conservative",0,"T"
"2549","Day_6_3",1538,"R_3HI96GOeq4GDrsa","Day_6",3,"True",7,4,33,1,0,3,2,5,1,"Extremely Liberal",45,-3,1,0,"Neutral","Liberal",0,"T"
"2550","Day_6_3",2476,"R_1lmlohcRKfihpoK","Day_6",3,"Misl",3,2,66,1,0,3,2,3,1,"Extremely Liberal",58,-3,0,0,"Neutral","Liberal",0,"T"
"2551","Day_6_3",2498,"R_32Jgil2qR9uPBgK","Day_6",3,"Misl",4,3,22,0,0,3,2,2,1,"Liberal",53,-2,0,0,"Neutral","Liberal",0,"T"
"2552","Day_6_3",567,"R_2Ey0fF2R4Tt3CxA","Day_6",3,"Coul",4,3,64,0,0,3,2,5,4,"Liberal",48,-2,0,0,"Neutral","Liberal",0,"T"
"2553","Day_6_3",583,"R_3LZ30O3ejTDlBzG","Day_6",3,"True",7,4,47,0,0,3,2,2,1,"Extremely Liberal",61,-3,1,0,"Neutral","Liberal",0,"T"
"2554","Day_6_3",2475,"R_1jHXu8ibUhKW0Le","Day_6",3,"True",7,4,26,0,0,3,2,4,2,"Extremely Liberal",47,-3,1,0,"Neutral","Liberal",0,"T"
"2555","Day_6_3",1769,"R_0qxXxT2096WCgOB","Day_6",3,"True",6,3,33,0,3,3,2,4,2,"Slightly Conservative",44,1,1,1,"Neutral","Conservative",0,"T"
"2556","Day_6_3",1084,"R_8CamAreDm4BsSzL","Day_6",3,"True",5,3,24,1,3,3,2,4,1,"Liberal",61,-2,1,1,"Neutral","Liberal",0,"T"
"2557","Day_6_3",1057,"R_1gexZ1oqGVoRnz4","Day_6",3,"Misl",6,3,32,0,3,3,2,2,1,"Liberal",65,-2,0,1,"Neutral","Liberal",0,"T"
"2558","Day_6_3",358,"R_2wzaF2gk19w1xld","Day_6",3,"True",7,4,27,0,3,3,2,4,1,"Liberal",55,-2,1,1,"Neutral","Liberal",0,"T"
"2559","Day_6_3",1787,"R_2uWgH4WTF4qBMb0","Day_6",3,"True",6,3,24,0,3,3,2,4,2,"Slightly Liberal",52,-1,1,1,"Neutral","Liberal",0,"T"
"2560","Day_6_3",1792,"R_3dDEVnHTFDttL0H","Day_6",3,"True",6,4,48,1,3,3,2,4,2,"Extremely Conservative",39,3,1,1,"Neutral","Conservative",0,"T"
"2561","Day_6_3",1061,"R_1NwwkrUEV4NjszG","Day_6",3,"True",7,4,34,0,3,3,2,3,1,"Liberal",61,-2,1,1,"Neutral","Liberal",0,"T"
"2562","Day_6_3",1805,"R_DP4HesDzyIj2gHD","Day_6",3,"True",6,4,48,1,3,3,2,2,2,"Moderate: Middle of the road",49,0,1,1,"Neutral","Moderate",0,"T"
"2563","Day_6_3",1806,"R_ODn5nHEjz2EA8wN","Day_6",3,"True",6,4,43,0,3,3,2,5,2,"Extremely Liberal",57,-3,1,1,"Neutral","Liberal",0,"T"
"2564","Day_6_3",1065,"R_22KCLUVdXJg8pnv","Day_6",3,"True",7,4,37,1,3,3,2,4,2,"Conservative",66,2,1,1,"Neutral","Conservative",0,"T"
"2565","Day_6_3",377,"R_pEJ2zRniCQtG5od","Day_6",3,"True",6,4,30,1,3,3,2,4,4,"Liberal",61,-2,1,1,"Neutral","Liberal",0,"T"
"2566","Day_6_3",1066,"R_2331kLNovuSPrlz","Day_6",3,"True",7,4,26,0,3,3,2,4,1,"Liberal",60,-2,1,1,"Neutral","Liberal",0,"T"
"2567","Day_6_3",354,"R_2PbecAP0orZz5Ev","Day_6",3,"True",5,4,32,1,3,3,2,4,2,"Conservative",43,2,1,1,"Neutral","Conservative",0,"T"
"2568","Day_6_3",356,"R_2rtV9W1VaNKIkMx","Day_6",3,"Misl",2,2,31,0,3,3,2,4,1,"Slightly Liberal",57,-1,0,1,"Neutral","Liberal",0,"T"
"2569","Day_6_3",1809,"R_sSWbtPJBOtJ5jpf","Day_6",3,"True",7,4,42,1,3,3,2,5,3,"Moderate: Middle of the road",66,0,1,1,"Neutral","Moderate",0,"T"
"2570","Day_6_3",1810,"R_Uuw6QNsHZC9xYgp","Day_6",3,"True",7,4,63,1,3,3,2,3,2,"Haven't thought much about it",60,0,1,1,"Neutral","Moderate",0,"T"
"2571","Day_6_3",1083,"R_4TtdvsJ0SMskWop","Day_6",3,"True",5,4,23,0,3,3,2,4,2,"Conservative",37,2,1,1,"Neutral","Conservative",0,"T"
"2572","Day_6_3",1808,"R_PTowiHIhzebf173","Day_6",3,"True",7,4,30,1,3,3,2,3,3,"Moderate: Middle of the road",56,0,1,1,"Neutral","Moderate",0,"T"
"2573","Day_6_3",366,"R_3Mm2I20FnXwKuA6","Day_6",3,"True",5,3,25,0,3,3,2,4,3,"Extremely Liberal",44,-3,1,1,"Neutral","Liberal",0,"T"
"2574","Day_6_3",361,"R_3CK3GAFPCgOhFJ0","Day_6",3,"True",6,4,35,0,3,3,2,2,1,"Extremely Liberal",55,-3,1,1,"Neutral","Liberal",0,"T"
"2575","Day_6_3",353,"R_2az6jvLqmSdzZCM","Day_6",3,"True",7,3,40,0,3,3,2,4,1,"Conservative",43,2,1,1,"Neutral","Conservative",0,"T"
"2576","Day_6_3",363,"R_3EZjTABsiUlbONS","Day_6",3,"True",5,3,50,1,3,3,2,3,3,"Slightly Conservative",65,1,1,1,"Neutral","Conservative",0,"T"
"2577","Day_6_3",1782,"R_272kHmHvDab6sPq","Day_6",3,"True",7,4,23,0,3,3,2,2,2,"Extremely Liberal",60,-3,1,1,"Neutral","Liberal",0,"T"
"2578","Day_6_3",367,"R_3oRuVRm0wWSsozh","Day_6",3,"True",5,3,36,0,3,3,2,2,2,"Conservative",49,2,1,1,"Neutral","Conservative",0,"T"
"2579","Day_7_1",1582,"R_2wueM6lC5o0Znii","Day_7",1,"Misl",5,2,26,0,0,4,1,4,2,"Slightly Liberal",51,-1,0,0,"Neutral","Liberal",0,"T"
"2580","Day_7_1",2544,"R_2VvHTtqUxTU2en4","Day_7",1,"True",6,4,41,1,0,4,1,3,1,"Liberal",52,-2,1,0,"Neutral","Liberal",0,"T"
"2581","Day_7_1",2557,"R_3PN6RGYQilp6YeQ","Day_7",1,"True",7,4,53,1,0,4,1,4,2,"Slightly Liberal",58,-1,1,0,"Neutral","Liberal",0,"T"
"2582","Day_7_1",2559,"R_D1qNAkpezAdbD4B","Day_7",1,"True",7,4,39,1,0,4,1,2,2,"Liberal",33,-2,1,0,"Neutral","Liberal",0,"T"
"2583","Day_7_1",2555,"R_3JareKLgM37MY7X","Day_7",1,"True",7,4,34,1,0,4,1,3,1,"Liberal",61,-2,1,0,"Neutral","Liberal",0,"T"
"2584","Day_7_1",2533,"R_1MRt8qmVy8NJ8TF","Day_7",1,"True",6,4,26,0,0,4,1,4,1,"Liberal",55,-2,1,0,"Neutral","Liberal",0,"T"
"2585","Day_7_1",1577,"R_2rkGLLNJCAUa4Eu","Day_7",1,"True",6,4,23,0,0,4,1,4,3,"Liberal",60,-2,1,0,"Neutral","Liberal",0,"T"
"2586","Day_7_1",2549,"R_2yeFaMN0XH4uz0o","Day_7",1,"True",6,4,23,1,0,4,1,2,2,"Moderate: Middle of the road",61,0,1,0,"Neutral","Moderate",0,"T"
"2587","Day_7_1",608,"R_1N5j5xPL6a4n7X9","Day_7",1,"True",4,3,24,0,0,4,1,2,1,"Liberal",47,-2,1,0,"Neutral","Liberal",0,"T"
"2588","Day_7_1",2539,"R_2CmjWg7ywrdyAy7","Day_7",1,"Coul",2,2,26,0,0,4,1,5,2,"Extremely Liberal",52,-3,0,0,"Neutral","Liberal",0,"T"
"2589","Day_7_1",2552,"R_2ZCAByKFhLGuvvx","Day_7",1,"Misl",2,2,33,0,0,4,1,2,1,"Conservative",58,2,0,0,"Neutral","Conservative",0,"T"
"2590","Day_7_1",2548,"R_2Y5luvPIUL82b0A","Day_7",1,"Misl",2,1,30,0,0,4,1,2,2,"Conservative",51,2,0,0,"Neutral","Conservative",0,"T"
"2591","Day_7_1",630,"R_3mjUSIoKcimFVua","Day_7",1,"True",5,3,32,0,0,4,1,4,2,"Conservative",46,2,1,0,"Neutral","Conservative",0,"T"
"2592","Day_7_1",1597,"R_d5SoIJxsslh22NH","Day_7",1,"True",7,4,55,1,0,4,1,4,1,"Liberal",59,-2,1,0,"Neutral","Liberal",0,"T"
"2593","Day_7_1",637,"R_R4FhNU4Z1f1Dheh","Day_7",1,"True",6,4,48,1,0,4,1,4,2,"Slightly Liberal",53,-1,1,0,"Neutral","Liberal",0,"T"
"2594","Day_7_1",628,"R_3HHwziqiGAGu103","Day_7",1,"True",7,4,33,0,0,4,1,4,4,"Extremely Conservative",66,3,1,0,"Neutral","Conservative",0,"T"
"2595","Day_7_1",2529,"R_1dKooIpcJsWGOhA","Day_7",1,"True",7,4,20,0,0,4,1,2,1,"Liberal",52,-2,1,0,"Neutral","Liberal",0,"T"
"2596","Day_7_1",1573,"R_22S5mLhHuD8UbNw","Day_7",1,"Misl",3,2,38,1,0,4,1,4,1,"Extremely Conservative",46,3,0,0,"Neutral","Conservative",0,"T"
"2597","Day_7_1",2530,"R_1GPl3Qz74s8CH8d","Day_7",1,"True",7,4,31,0,0,4,1,4,2,"Liberal",47,-2,1,0,"Neutral","Liberal",0,"T"
"2598","Day_7_1",1575,"R_29voiGfDBjrLArd","Day_7",1,"True",7,4,44,0,0,4,1,4,3,"Liberal",58,-2,1,0,"Neutral","Liberal",0,"T"
"2599","Day_7_1",389,"R_3jcZxVN9Jv8MTsP","Day_7",1,"True",7,4,50,1,0,4,1,4,2,"Liberal",48,-2,1,1,"Neutral","Liberal",0,"T"
"2600","Day_7_1",383,"R_278L0AbZkM9VIrJ","Day_7",1,"True",6,4,40,1,0,4,1,4,2,"Extremely Conservative",42,3,1,1,"Neutral","Conservative",0,"T"
